"Geo_code","Geo_Label","Population","Year","Cohort","Eventname","Event_Label","Adjusted_Rate","OE_Ratio","Percentile","Short_label","cohort_web_label","Geo_Name"
"12","STATE",85577,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7183.34,0.75,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"24","STATE",237724,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9024.09,0.86,19.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"49","STATE",792458,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8714.53,0.91,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"49","STATE",815925,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8890.06,0.91,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"24","STATE",238651,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9562.52,0.89,26.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Minnesota"
"49","STATE",834887,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9338.39,0.92,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"49","STATE",849031,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9549.68,0.91,34.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"02","STATE",61858,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7393.93,0.73,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alaska"
"03","STATE",463742,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9187.04,0.95,48,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arizona"
"06","STATE",323930,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8303.42,0.87,30.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"12","STATE",89169,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7189.89,0.74,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"24","STATE",368962,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10457.03,0.93,40.3,,,"Minnesota"
"49","STATE",865040,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9992.27,0.93,42.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Virginia"
"49","STATE",871279,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10326.22,0.92,36.5,,,"Virginia"
"23","STATE",923835,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10130.68,1.04,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"47","STATE",79728,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7281.3,0.75,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"47","STATE",81507,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7462.12,0.77,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"12","STATE",89305,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7591.72,0.75,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"23","STATE",927199,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10262.08,1.06,86.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"47","STATE",83946,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7674.94,0.8,11.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"47","STATE",87117,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7656.99,0.8,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"23","STATE",928181,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10153.15,1.06,86.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"47","STATE",89695,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7997.03,0.82,13.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"47","STATE",91207,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8417.22,0.83,9.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"06","STATE",333404,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8403.76,0.88,30.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"12","STATE",91911,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7783.26,0.75,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"23","STATE",901093,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10282.36,1.07,88.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"47","STATE",92410,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8578.83,0.82,7.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"47","STATE",94212,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8009.82,0.74,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Vermont"
"23","STATE",870993,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10316.96,1.06,86.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"47","STATE",95202,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7981.97,0.71,1.9,,,"Vermont"
"46","STATE",135393,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8787.33,0.9,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"12","STATE",93423,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8089.74,0.75,3.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Hawaii"
"23","STATE",876824,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10699.57,1.05,86.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"46","STATE",139187,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8773.99,0.91,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"46","STATE",151564,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8672.61,0.91,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",873179,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10904.18,1.04,84.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"46","STATE",157763,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8716.6,0.91,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"46","STATE",164219,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8903.26,0.92,38.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"03","STATE",484983,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8959.92,0.94,46.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arizona"
"06","STATE",345162,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8606.25,0.88,30.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"12","STATE",94911,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8400.44,0.75,5.7,,,"Hawaii"
"23","STATE",831396,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11067.3,1.03,75,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Michigan"
"46","STATE",166243,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9185.93,0.9,34.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"46","STATE",170024,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9480.98,0.91,30.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",823092,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11424.31,1.02,73,,,"Michigan"
"46","STATE",174584,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9882.97,0.92,36.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Utah"
"46","STATE",178527,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10299.69,0.92,34.6,,,"Utah"
"11","STATE",693835,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9484.93,0.98,59.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Georgia"
"22","STATE",610847,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9845.8,1.01,67.3,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1819744,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11116.76,1.14,94.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"45","STATE",1804315,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11079.36,1.14,94.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",619503,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9406.96,0.97,59.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1744882,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10836.99,1.14,94.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"45","STATE",1767166,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10941.53,1.14,94.2,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"06","STATE",353775,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8961.99,0.88,28.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"11","STATE",704415,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9548.72,0.99,63.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Georgia"
"22","STATE",640214,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9214.48,0.97,53.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1746477,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11120.85,1.14,96.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"45","STATE",1775123,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11630.17,1.14,96.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",651811,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9190.12,0.96,51.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1782280,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11730.84,1.12,96.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"45","STATE",1742868,2018,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",12151.72,1.13,96.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Texas"
"11","STATE",712308,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9357.08,0.98,61.5,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Georgia"
"22","STATE",663579,2015,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9441.71,0.97,53.8,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1761022,2019,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",12578.73,1.12,96.1,,,"Texas"
"44","STATE",571610,2011,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10164.41,1.05,82.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Tennessee"
"22","STATE",663262,2016,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10105.71,0.99,59.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"44","STATE",573110,2012,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10158.66,1.05,82.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Tennessee"
"44","STATE",576011,2013,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9867.98,1.03,73,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Tennessee"
"01","STATE",423292,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",11221.89,1.08,88.4,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alabama"
"01","STATE",494966,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9961.85,1.04,80.7,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alabama"
"02","STATE",64625,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",7773.89,0.74,1.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Alaska"
"03","STATE",507408,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",8976.52,0.94,46.1,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Arizona"
"06","STATE",365824,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9284.31,0.89,26.9,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Colorado"
"11","STATE",720882,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9390.62,0.98,57.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Georgia"
"22","STATE",667507,2017,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",10370.9,0.99,59.6,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"44","STATE",577527,2014,"StdPrice","stdprice_total","Price-Adjusted Total Medicare Reimbursements per Enrollee (Parts A and B)",9895.98,1.03,75,"Total Medicare Reimbursements","Price-adjusted Reimbursements","Tennessee"
